longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product
-85.369767,42.405974,3.85,2012/10/12,18:08:22+00,84,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369739,42.405976,3.15,2012/10/12,18:08:21+00,83,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369717,42.405985,3.65,2012/10/12,18:08:20+00,82,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.3697,42.406001,3.95,2012/10/12,18:08:19+00,82,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.3697,42.406018,3.55,2012/10/12,18:08:18+00,82,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369705,42.406037,2.65,2012/10/12,18:08:17+00,84,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369719,42.406057,2.95,2012/10/12,18:08:16+00,86,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369733,42.406071,3.15,2012/10/12,18:08:15+00,84,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.36975,42.40609,2.65,2012/10/12,18:08:14+00,84,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369755,42.40611,1.25,2012/10/12,18:08:13+00,84,180,13.79,0,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369758,42.406129,2.35,2012/10/12,18:08:12+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369758,42.406149,3.35,2012/10/12,18:08:11+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369758,42.406168,5.05,2012/10/12,18:08:10+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406187,4.95,2012/10/12,18:08:09+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406207,5.05,2012/10/12,18:08:08+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406226,4.55,2012/10/12,18:08:07+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406246,3.45,2012/10/12,18:08:06+00,84,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406265,3.95,2012/10/12,18:08:05+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406287,2.15,2012/10/12,18:08:04+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406307,1.55,2012/10/12,18:08:03+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406326,2.45,2012/10/12,18:08:02+00,86,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406349,2.45,2012/10/12,18:08:01+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406368,2.45,2012/10/12,18:08:00+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406387,4.15,2012/10/12,18:07:59+00,86,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.40641,4.55,2012/10/12,18:07:58+00,86,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406429,6.45,2012/10/12,18:07:57+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406449,7.05,2012/10/12,18:07:56+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.406468,7.05,2012/10/12,18:07:55+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.40649,9.65,2012/10/12,18:07:54+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.40651,9.05,2012/10/12,18:07:53+00,86,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.406529,8.15,2012/10/12,18:07:52+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.406549,7.95,2012/10/12,18:07:51+00,86,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.406571,9.15,2012/10/12,18:07:50+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.40659,6.95,2012/10/12,18:07:49+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.40661,7.75,2012/10/12,18:07:48+00,85,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406629,7.75,2012/10/12,18:07:47+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406651,7.95,2012/10/12,18:07:46+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406671,8.25,2012/10/12,18:07:45+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.40669,7.55,2012/10/12,18:07:44+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406712,8.35,2012/10/12,18:07:43+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406732,7.35,2012/10/12,18:07:42+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406754,6.15,2012/10/12,18:07:41+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406774,6.25,2012/10/12,18:07:40+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406793,5.95,2012/10/12,18:07:39+00,87,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406815,4.65,2012/10/12,18:07:38+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406835,3.95,2012/10/12,18:07:37+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406857,2.95,2012/10/12,18:07:36+00,88,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406876,3.35,2012/10/12,18:07:35+00,83,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406896,3.75,2012/10/12,18:07:34+00,79,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369767,42.406915,4.45,2012/10/12,18:07:33+00,79,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369764,42.406929,4.05,2012/10/12,18:07:32+00,77,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406949,3.45,2012/10/12,18:07:31+00,72,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406965,3.45,2012/10/12,18:07:30+00,60,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406979,3.15,2012/10/12,18:07:29+00,37,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.40699,2.95,2012/10/12,18:07:28+00,25,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369761,42.406993,2.95,2012/10/12,18:07:27+00,25,180,13.79,1,11,5648,F1: T1R3-West,L1: ,Soybeans
-85.369766,42.407016,3.15,2012/10/12,18:07:26+00,25,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369766,42.407019,3.15,2012/10/12,18:07:25+00,22,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369763,42.407016,2.95,2012/10/12,18:07:24+00,40,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369757,42.407008,2.45,2012/10/12,18:07:23+00,21,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369757,42.407005,1.95,2012/10/12,18:07:22+00,17,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.36976,42.407008,1.75,2012/10/12,18:07:21+00,43,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369768,42.407016,2.85,2012/10/12,18:07:20+00,59,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.36978,42.407027,3.85,2012/10/12,18:07:19+00,71,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369802,42.40703,2.15,2012/10/12,18:07:18+00,80,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369827,42.40703,0.05,2012/10/12,18:07:17+00,83,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369852,42.407021,1.55,2012/10/12,18:07:16+00,82,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369871,42.40701,2.95,2012/10/12,18:07:15+00,83,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.36988,42.406991,2.95,2012/10/12,18:07:14+00,82,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.36988,42.406971,2.55,2012/10/12,18:07:13+00,84,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369871,42.406955,2.35,2012/10/12,18:07:12+00,84,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369863,42.406938,3.05,2012/10/12,18:07:11+00,85,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369852,42.406919,2.85,2012/10/12,18:07:10+00,85,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406899,2.85,2012/10/12,18:07:09+00,85,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.40688,0.75,2012/10/12,18:07:08+00,85,180,13.79,0,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406858,2.95,2012/10/12,18:07:07+00,85,180,13.79,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406838,3.25,2012/10/12,18:07:06+00,85,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406819,3.45,2012/10/12,18:07:05+00,86,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406799,4.45,2012/10/12,18:07:04+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.40678,4.35,2012/10/12,18:07:03+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406758,4.15,2012/10/12,18:07:02+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406738,4.15,2012/10/12,18:07:01+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406719,4.15,2012/10/12,18:07:00+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.406699,5.05,2012/10/12,18:06:59+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369846,42.40668,6.35,2012/10/12,18:06:58+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.40666,5.65,2012/10/12,18:06:57+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406638,6.55,2012/10/12,18:06:56+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406619,7.95,2012/10/12,18:06:55+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406599,7.75,2012/10/12,18:06:54+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.40658,7.85,2012/10/12,18:06:53+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.40656,7.85,2012/10/12,18:06:52+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406538,8.65,2012/10/12,18:06:51+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406519,8.35,2012/10/12,18:06:50+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369843,42.406499,7.15,2012/10/12,18:06:49+00,84,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.40648,7.15,2012/10/12,18:06:48+00,87,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.40646,7.15,2012/10/12,18:06:47+00,87,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406438,5.55,2012/10/12,18:06:46+00,89,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406419,5.75,2012/10/12,18:06:45+00,94,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406396,4.95,2012/10/12,18:06:44+00,94,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406374,6.05,2012/10/12,18:06:43+00,97,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406352,6.05,2012/10/12,18:06:42+00,94,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.40633,6.05,2012/10/12,18:06:41+00,95,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369841,42.406308,7.25,2012/10/12,18:06:40+00,95,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369838,42.406285,5.65,2012/10/12,18:06:39+00,94,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369838,42.406263,4.35,2012/10/12,18:06:38+00,96,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369838,42.406241,5.55,2012/10/12,18:06:37+00,96,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369838,42.406219,5.75,2012/10/12,18:06:36+00,100,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406196,4.55,2012/10/12,18:06:35+00,100,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406171,4.05,2012/10/12,18:06:34+00,100,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406146,2.55,2012/10/12,18:06:33+00,91,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406127,2.45,2012/10/12,18:06:32+00,88,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406105,2.55,2012/10/12,18:06:31+00,77,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406085,2.15,2012/10/12,18:06:30+00,57,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369835,42.406074,3.15,2012/10/12,18:06:29+00,57,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369832,42.40606,3.25,2012/10/12,18:06:28+00,61,180,13.8,1,10,5648,F1: T1R3-West,L1: ,Soybeans
-85.369832,42.406046,3.25,2012/10/12,18:06:27+00,70,180,13.8,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.36983,42.406035,2.75,2012/10/12,18:06:26+00,73,180,13.8,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.36983,42.406019,1.65,2012/10/12,18:06:25+00,81,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369838,42.405999,1.45,2012/10/12,18:06:24+00,79,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369857,42.405988,0.95,2012/10/12,18:06:23+00,79,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369882,42.405985,1.35,2012/10/12,18:06:22+00,79,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369905,42.405991,2.55,2012/10/12,18:06:21+00,78,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.36993,42.406005,2.75,2012/10/12,18:06:20+00,80,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369938,42.406019,2.25,2012/10/12,18:06:19+00,82,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369935,42.406038,2.55,2012/10/12,18:06:18+00,83,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.36993,42.406058,1.55,2012/10/12,18:06:17+00,80,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369918,42.406071,2.35,2012/10/12,18:06:16+00,81,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369905,42.406088,2.35,2012/10/12,18:06:15+00,81,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406108,2.45,2012/10/12,18:06:14+00,80,180,14.1,0,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406127,2.95,2012/10/12,18:06:13+00,80,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406146,3.65,2012/10/12,18:06:12+00,89,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406166,3.45,2012/10/12,18:06:11+00,89,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406188,1.25,2012/10/12,18:06:10+00,90,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.406208,2.35,2012/10/12,18:06:09+00,89,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369893,42.40623,3.35,2012/10/12,18:06:08+00,90,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406249,4.05,2012/10/12,18:06:07+00,89,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406269,3.75,2012/10/12,18:06:06+00,90,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406291,3.95,2012/10/12,18:06:05+00,90,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.40631,3.35,2012/10/12,18:06:04+00,89,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406333,2.95,2012/10/12,18:06:03+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406352,3.65,2012/10/12,18:06:02+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406374,3.85,2012/10/12,18:06:01+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406394,3.85,2012/10/12,18:06:00+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406416,5.25,2012/10/12,18:05:59+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406435,5.35,2012/10/12,18:05:58+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406458,6.05,2012/10/12,18:05:57+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.40648,7.25,2012/10/12,18:05:56+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406499,6.65,2012/10/12,18:05:55+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406521,7.35,2012/10/12,18:05:54+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406544,8.15,2012/10/12,18:05:53+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406563,7.35,2012/10/12,18:05:52+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406585,6.35,2012/10/12,18:05:51+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406608,6.15,2012/10/12,18:05:50+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.40663,5.25,2012/10/12,18:05:49+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406649,6.35,2012/10/12,18:05:48+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406671,5.85,2012/10/12,18:05:47+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406694,5.25,2012/10/12,18:05:46+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406716,5.35,2012/10/12,18:05:45+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406735,4.95,2012/10/12,18:05:44+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406758,5.35,2012/10/12,18:05:43+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.40678,6.65,2012/10/12,18:05:42+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406802,6.25,2012/10/12,18:05:41+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406821,5.35,2012/10/12,18:05:40+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406844,4.35,2012/10/12,18:05:39+00,91,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406866,3.25,2012/10/12,18:05:38+00,90,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369899,42.406885,2.65,2012/10/12,18:05:37+00,77,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406905,2.25,2012/10/12,18:05:36+00,71,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406921,2.05,2012/10/12,18:05:35+00,71,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406938,2.25,2012/10/12,18:05:34+00,71,180,14.1,1,9,5648,F1: T1R3-West,L1: ,Soybeans
-85.369896,42.406955,2.55,2012/10/12,18:05:33+00,77,180,14.1,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369902,42.406971,2.55,2012/10/12,18:05:32+00,81,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369916,42.406991,2.45,2012/10/12,18:05:31+00,81,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369938,42.406996,1.05,2012/10/12,18:05:30+00,77,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369963,42.406996,0.65,2012/10/12,18:05:29+00,77,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369985,42.406988,1.85,2012/10/12,18:05:28+00,77,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369999,42.406974,1.85,2012/10/12,18:05:27+00,77,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369999,42.406955,1.75,2012/10/12,18:05:26+00,82,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369993,42.406938,2.05,2012/10/12,18:05:25+00,84,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369977,42.406921,1.45,2012/10/12,18:05:24+00,89,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.36996,42.406905,1.45,2012/10/12,18:05:23+00,89,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369955,42.406885,1.35,2012/10/12,18:05:22+00,89,180,14.4,0,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406863,0.85,2012/10/12,18:05:21+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406844,1.05,2012/10/12,18:05:20+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406821,2.35,2012/10/12,18:05:19+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406799,3.05,2012/10/12,18:05:18+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.40678,3.95,2012/10/12,18:05:17+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406758,3.65,2012/10/12,18:05:16+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406735,4.05,2012/10/12,18:05:15+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406716,3.35,2012/10/12,18:05:14+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406694,3.25,2012/10/12,18:05:13+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406671,4.05,2012/10/12,18:05:12+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406652,4.05,2012/10/12,18:05:11+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.40663,4.55,2012/10/12,18:05:10+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406608,5.25,2012/10/12,18:05:09+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406588,5.25,2012/10/12,18:05:08+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406566,6.45,2012/10/12,18:05:07+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369952,42.406544,7.15,2012/10/12,18:05:06+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406524,6.65,2012/10/12,18:05:05+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406502,6.75,2012/10/12,18:05:04+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.40648,5.95,2012/10/12,18:05:03+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.40646,5.75,2012/10/12,18:05:02+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406438,6.05,2012/10/12,18:05:01+00,91,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406416,5.15,2012/10/12,18:05:00+00,92,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406394,5.45,2012/10/12,18:04:59+00,92,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369949,42.406374,5.45,2012/10/12,18:04:58+00,92,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.406352,5.05,2012/10/12,18:04:57+00,92,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.40633,5.65,2012/10/12,18:04:56+00,93,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.406308,5.85,2012/10/12,18:04:55+00,93,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.406285,3.85,2012/10/12,18:04:54+00,93,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.406263,4.35,2012/10/12,18:04:53+00,93,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
-85.369946,42.406241,3.95,2012/10/12,18:04:52+00,93,180,14.4,1,8,5648,F1: T1R3-West,L1: ,Soybeans
